time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
17.346924,1.0011,0.8200,3.5511,3.780
17.351481,0.8463,0.8457,3.4469,3.649
17.367158,0.6801,0.8608,3.3844,3.558
17.367641,0.6502,0.8490,3.3635,3.529
17.367848,0.6895,0.8129,3.3648,3.530
17.373307,0.8177,0.7693,3.4050,3.585
17.375833,0.9906,0.7183,3.4505,3.661
17.379450,1.2792,0.6265,3.4555,3.738
17.383981,1.5344,0.5105,3.4081,3.772
17.390103,1.7795,0.3442,3.3178,3.781
17.393482,1.9801,0.2229,3.1987,3.769
17.398291,2.1468,0.1182,3.0364,3.721
17.403702,2.2492,0.0446,2.8474,3.629
17.407633,2.3141,-0.0409,2.6079,3.487
17.412583,2.2554,-0.1096,2.3225,3.239
17.417425,2.1447,-0.1852,2.0320,2.960
17.425476,1.9645,-0.2533,1.7318,2.631
17.426344,1.7759,-0.3402,1.4147,2.296
17.431454,1.5276,-0.3550,1.1072,1.920
17.436253,1.2811,-0.3814,0.7951,1.555
17.444909,1.0406,-0.3953,0.5022,1.221
17.445517,0.8197,-0.4161,0.1809,0.937
17.449972,0.6516,-0.4292,-0.0803,0.784
17.457236,0.5164,-0.4824,-0.3437,0.786
17.459861,0.4426,-0.5041,-0.5901,0.893
17.464115,0.3245,-0.5732,-0.7955,1.033
17.468720,0.2077,-0.6420,-0.9791,1.189
17.473139,0.1015,-0.6989,-1.1383,1.340
17.478204,-0.0228,-0.7367,-1.2946,1.490
17.482799,-0.1078,-0.7630,-1.4241,1.619
17.488093,-0.1966,-0.8235,-1.5314,1.750
17.491870,-0.2819,-0.8369,-1.6690,1.888
17.496420,-0.3372,-0.8970,-1.7652,2.009
17.501511,-0.3743,-0.9250,-1.8748,2.124
17.506955,-0.3740,-0.9761,-1.9931,2.251
17.510865,-0.3556,-0.9834,-2.0983,2.344
17.515637,-0.3454,-1.0237,-2.1689,2.423
17.519787,-0.3148,-1.0444,-2.2911,2.537
17.525610,-0.2615,-1.0408,-2.3881,2.618
17.529631,-0.1901,-1.0273,-2.5199,2.728
17.535547,-0.1339,-1.0039,-2.6671,2.853
17.541805,-0.0640,-0.9752,-2.8109,2.976
17.543251,0.0220,-0.9483,-2.9703,3.118
17.547789,0.0981,-0.9134,-3.1335,3.265
17.552615,0.1427,-0.8725,-3.2888,3.406
17.570268,0.2157,-0.8445,-3.4195,3.529
17.570855,0.2480,-0.7766,-3.5353,3.628
17.571275,0.2802,-0.7544,-3.6197,3.708
17.571596,0.2646,-0.7277,-3.7038,3.784
17.576492,0.2635,-0.6485,-3.7471,3.812
17.581355,0.2103,-0.6144,-3.8121,3.867
17.585201,0.1555,-0.5751,-3.9011,3.946
17.591091,0.1563,-0.5064,-3.9425,3.978
17.596217,0.1503,-0.4606,-3.9630,3.992
17.599788,0.1056,-0.3655,-3.9362,3.955
17.604919,0.0699,-0.3047,-3.8936,3.906
17.608915,0.0165,-0.2348,-3.8281,3.835
17.613564,-0.0329,-0.1344,-3.7277,3.730
17.617943,-0.0568,-0.0608,-3.5781,3.579
17.626063,-0.0476,0.0335,-3.4082,3.409
17.627314,-0.0193,0.1080,-3.2201,3.222
17.632118,0.0525,0.1717,-2.9996,3.005
17.636942,0.1179,0.2007,-2.7848,2.795
17.653695,0.2729,0.1994,-2.5301,2.553
17.654268,0.4005,0.1960,-2.2880,2.331
17.654449,0.5298,0.2096,-2.0727,2.150
17.656689,0.6422,0.2016,-1.8911,2.007
17.660361,0.6971,0.2052,-1.7122,1.860
17.665139,0.7377,0.2395,-1.5669,1.748
17.669400,0.7308,0.2470,-1.4647,1.655
17.676179,0.6788,0.2637,-1.4031,1.581
17.679222,0.5793,0.2874,-1.3560,1.502
17.684435,0.4654,0.2942,-1.3376,1.446
17.688670,0.3011,0.2534,-1.3002,1.358
17.692725,0.1095,0.2320,-1.2462,1.272
17.698387,-0.0355,0.2088,-1.2045,1.223
17.702601,-0.2092,0.1723,-1.1489,1.180
17.708128,-0.3407,0.1897,-1.0699,1.139
17.711445,-0.5028,0.1702,-0.9583,1.095
17.716259,-0.6005,0.1764,-0.7518,0.978
17.720708,-0.6797,0.2081,-0.5201,0.881
17.726563,-0.7403,0.2388,-0.2392,0.814
17.730694,-0.7817,0.2254,0.0624,0.816
17.735667,-0.7844,0.2724,0.4183,0.930
17.742105,-0.7909,0.2791,0.7736,1.141
17.744192,-0.7816,0.3118,1.1214,1.402
17.749146,-0.7850,0.3533,1.4860,1.717
17.753909,-0.7486,0.3816,1.8460,2.028
17.765611,-0.7681,0.4321,2.1610,2.334
17.765986,-0.7645,0.5069,2.4072,2.576
17.767536,-0.7045,0.5316,2.5970,2.743
17.773961,-0.6075,0.6040,2.7735,2.903
17.777452,-0.4831,0.6738,2.9128,3.028
17.782278,-0.3095,0.7599,2.9816,3.092
17.787053,-0.1314,0.8912,2.9752,3.109
17.791041,0.0090,1.0005,2.8793,3.048
17.796847,0.0955,1.1408,2.7321,2.962
17.801424,0.1785,1.3030,2.5647,2.882
17.805568,0.2357,1.5067,2.3885,2.834
17.809853,0.2351,1.7024,2.2226,2.809
17.816048,0.1929,1.9025,2.0306,2.789
17.819164,0.1183,2.0668,1.8699,2.790
17.826418,0.0373,2.2076,1.7497,2.817
17.828649,-0.0504,2.3371,1.6580,2.866
17.832961,-0.0662,2.4340,1.5922,2.909
17.838161,0.0011,2.5250,1.5807,2.979
17.850465,0.0793,2.5840,1.6186,3.050
17.850917,0.2086,2.5656,1.7393,3.107
17.852188,0.3392,2.5368,1.9117,3.195
17.856687,0.4859,2.4805,2.0905,3.280
17.861843,0.5473,2.4085,2.3165,3.386
17.865689,0.5633,2.3321,2.4774,3.449
17.871394,0.5118,2.2918,2.6238,3.521
17.876064,0.4252,2.2585,2.7128,3.555
17.880156,0.2754,2.2083,2.7467,3.535
17.884634,0.0912,2.1220,2.7258,3.456
17.889996,-0.1375,2.0024,2.6690,3.339
17.895643,-0.3998,1.8806,2.5572,3.199
17.898743,-0.6752,1.7186,2.4287,3.051
17.904084,-0.9146,1.5645,2.2881,2.919
17.908149,-1.1311,1.4449,2.1544,2.830
17.912816,-1.3157,1.3433,2.0251,2.763
17.917492,-1.4160,1.2123,1.9238,2.679
17.922807,-1.5278,1.0472,1.8792,2.639
17.928285,-1.5938,0.8721,1.8767,2.612
17.931121,-1.6830,0.7039,1.9114,2.642
17.936021,-1.8047,0.5354,2.0336,2.771
17.951291,-1.9277,0.3783,2.2049,2.953
17.951837,-2.0397,0.2231,2.3776,3.141
17.951999,-2.1380,0.0670,2.5063,3.295
17.957368,-2.1651,-0.0829,2.6726,3.441
17.960005,-2.1784,-0.2485,2.8238,3.575
17.963816,-2.1224,-0.4420,2.9555,3.665
17.968474,-2.0302,-0.6589,3.0655,3.735
17.973345,-1.9303,-0.8209,3.1683,3.800
17.978466,-1.8127,-0.9833,3.2499,3.849
17.983558,-1.6628,-1.1110,3.3105,3.868
17.988453,-1.5352,-1.2570,3.3050,3.855
17.992016,-1.3625,-1.3476,3.2290,3.755
17.997349,-1.2045,-1.4670,3.1017,3.636
18.001382,-1.0539,-1.5055,2.9307,3.459
18.008303,-0.8917,-1.5709,2.6849,3.236
18.010660,-0.7587,-1.6228,2.3742,2.974
18.016329,-0.6526,-1.6564,2.0488,2.714
18.021288,-0.5450,-1.7195,1.6586,2.450
18.025703,-0.4505,-1.7212,1.2515,2.175
18.030148,-0.3359,-1.7642,0.8273,1.977
18.035236,-0.2687,-1.8171,0.4124,1.883
18.039216,-0.1824,-1.8391,-0.0100,1.848
18.044549,-0.1085,-1.8707,-0.4185,1.920
18.047961,-0.0424,-1.8781,-0.8133,2.047
18.053349,-0.0011,-1.9138,-1.1871,2.252
18.065131,0.0317,-1.9607,-1.5331,2.489
18.065585,0.0559,-1.9517,-1.8823,2.712
18.067043,0.0806,-1.9678,-2.1848,2.941
18.071601,0.0986,-1.9776,-2.4645,3.161
18.076050,0.1334,-1.9906,-2.7217,3.375
18.080751,0.1709,-1.9659,-2.9372,3.539
18.086670,0.1512,-1.9584,-3.1424,3.706
18.091877,0.1846,-1.9130,-3.3252,3.841
18.096080,0.2280,-1.8942,-3.4906,3.978
18.099525,0.2648,-1.8635,-3.6340,4.092
18.104138,0.3498,-1.8421,-3.7626,4.204
18.109790,0.4045,-1.8059,-3.9101,4.326
18.114233,0.4889,-1.7522,-4.0193,4.412
18.118325,0.5865,-1.7190,-4.1120,4.495
18.126071,0.6738,-1.6607,-4.1382,4.510
18.127688,0.7536,-1.6177,-4.2103,4.573
18.132619,0.7810,-1.5948,-4.2067,4.566
18.136798,0.8234,-1.5561,-4.1680,4.525
18.142368,0.8212,-1.5398,-4.1326,4.486
18.146660,0.8464,-1.5126,-4.0575,4.412
18.150963,0.8078,-1.5223,-3.9856,4.342
18.156382,0.7414,-1.5284,-3.9313,4.283
18.160541,0.6898,-1.5093,-3.8276,4.172
18.165225,0.6051,-1.4722,-3.7320,4.057
18.169612,0.5085,-1.4364,-3.5822,3.893
18.177865,0.4354,-1.3922,-3.3687,3.671
18.179149,0.3192,-1.3447,-3.1561,3.445
18.183854,0.2053,-1.2963,-2.9586,3.237
18.189021,0.0702,-1.3069,-2.7666,3.061
18.193197,-0.0479,-1.2904,-2.5324,2.843
18.198864,-0.1323,-1.2806,-2.2963,2.633
18.203175,-0.2453,-1.3134,-2.0511,2.448
18.208425,-0.3270,-1.3004,-1.8423,2.279
18.211904,-0.4300,-1.3113,-1.6409,2.144
18.217605,-0.4970,-1.2934,-1.4134,1.979
18.222055,-0.5760,-1.2469,-1.2434,1.853
18.225940,-0.6381,-1.1980,-1.0879,1.740
18.230745,-0.7430,-1.1540,-0.9779,1.685
18.235748,-0.8022,-1.1147,-0.8729,1.627
18.244295,-0.8514,-1.0536,-0.8017,1.574
18.244803,-0.8980,-0.9898,-0.6901,1.504
18.251430,-0.8940,-0.9543,-0.5648,1.424
18.255956,-0.9088,-0.9132,-0.4879,1.378
18.262496,-0.8730,-0.8664,-0.4358,1.305
18.263649,-0.8534,-0.8351,-0.3847,1.255
18.268019,-0.7877,-0.8025,-0.3085,1.166
18.273775,-0.7425,-0.7563,-0.2792,1.096
18.277681,-0.6793,-0.6677,-0.2490,0.985
18.282132,-0.6502,-0.5915,-0.2088,0.903
18.287666,-0.6141,-0.4773,-0.1516,0.792
18.291812,-0.5636,-0.3582,-0.1277,0.680
18.296500,-0.5392,-0.2486,-0.1136,0.605
18.300574,-0.5073,-0.1504,-0.0734,0.534
18.305350,-0.4516,-0.0445,-0.0073,0.454
18.309910,-0.3724,0.0241,0.0966,0.385
18.316295,-0.3301,0.0937,0.2333,0.415
18.319709,-0.2774,0.1285,0.4269,0.525
18.327349,-0.2386,0.1617,0.6848,0.743
18.337224,-0.2043,0.2124,0.9737,1.017
18.337528,-0.1773,0.2538,1.3152,1.351
18.338308,-0.1697,0.2878,1.6932,1.726
18.352846,-0.2036,0.3092,2.1176,2.150
18.353273,-0.2099,0.3629,2.5839,2.618
18.353555,-0.1598,0.4362,3.0496,3.085
18.357499,-0.1054,0.5214,3.4578,3.498
18.361744,-0.0294,0.6393,3.8014,3.855
18.366451,0.0740,0.7678,4.0429,4.116
18.370652,0.2247,0.8849,4.2540,4.351
18.376237,0.4759,0.9710,4.3492,4.482
18.380750,0.8013,1.0235,4.3763,4.565
18.385267,1.0983,1.0544,4.3116,4.573
18.391017,1.4459,1.0277,4.1481,4.511
18.395535,1.7584,1.0206,3.8974,4.396
18.398658,1.9836,1.0143,3.5784,4.215
18.403830,2.0853,1.0621,3.2698,4.021
18.409205,2.1277,1.1021,2.9736,3.819
18.412790,2.0076,1.1303,2.7111,3.558
18.417592,1.8177,1.1591,2.4749,3.282
18.424209,1.5335,1.1481,2.2815,2.979
18.427288,1.2547,1.0928,2.1668,2.732
18.431517,0.9445,0.9789,2.1308,2.528
18.437095,0.6234,0.7870,2.1257,2.351
18.444948,0.3937,0.6439,2.1708,2.298
18.445755,0.2043,0.4774,2.2640,2.323
18.450275,0.0857,0.3635,2.3957,2.425
18.461690,0.0444,0.3091,2.5400,2.559
18.462060,0.1015,0.2346,2.7042,2.716
18.464251,0.1519,0.2016,2.8290,2.840
18.469575,0.3201,0.1691,2.9384,2.961
18.473935,0.5205,0.1031,3.0135,3.060
18.478588,0.7270,0.0631,3.0640,3.150
18.483734,0.9235,-0.0036,3.0519,3.189
18.488499,1.1774,-0.0612,2.9892,3.213
18.492422,1.4196,-0.0907,2.8900,3.221
18.497102,1.6484,-0.1348,2.7330,3.194
18.501828,1.8570,-0.1526,2.5394,3.150
18.506483,2.0436,-0.1558,2.2948,3.077
18.511390,2.1989,-0.1367,2.0012,2.976
18.515807,2.3231,-0.1619,1.6943,2.880
18.520411,2.4022,-0.1661,1.3667,2.769
18.526890,2.4818,-0.1730,1.0682,2.707
18.529748,2.4832,-0.2035,0.7796,2.611
18.535918,2.4759,-0.2024,0.4885,2.532
18.543890,2.4527,-0.2628,0.2356,2.478
18.544241,2.3469,-0.3247,0.0231,2.369
18.548281,2.2472,-0.3858,-0.1299,2.284
18.552823,2.1131,-0.4320,-0.3117,2.179
18.558442,1.9878,-0.5066,-0.4553,2.101
18.562620,1.8449,-0.5595,-0.6324,2.029
18.566989,1.7204,-0.6531,-0.7447,1.985
18.572966,1.6069,-0.7444,-0.9094,1.991
18.577565,1.5063,-0.8360,-1.0665,2.026
18.581866,1.3947,-0.8994,-1.2159,2.057
18.586201,1.2885,-0.9419,-1.3719,2.105
18.591370,1.1782,-1.0187,-1.5631,2.207
18.595804,1.1067,-1.0535,-1.7414,2.317
18.600284,1.0332,-1.0944,-1.9043,2.427
18.605320,0.9912,-1.1438,-2.0949,2.584
18.609375,0.9353,-1.1899,-2.2914,2.746
18.615561,0.9181,-1.2137,-2.4963,2.924
18.618431,0.8797,-1.2677,-2.6999,3.110
18.626296,0.8604,-1.2847,-2.9071,3.293
18.628302,0.8361,-1.3101,-3.1062,3.473
18.632752,0.7730,-1.3052,-3.3258,3.655
18.637361,0.6975,-1.2699,-3.5232,3.809
18.644236,0.5976,-1.2468,-3.7201,3.969
18.646549,0.5023,-1.2381,-3.9024,4.125
18.651565,0.3925,-1.2171,-4.0654,4.262
18.663009,0.2853,-1.1884,-4.2261,4.399
18.663359,0.2023,-1.1277,-4.3728,4.520
18.665206,0.1245,-1.0947,-4.5056,4.638
18.669889,0.0065,-1.0555,-4.5794,4.699
18.676100,-0.0845,-1.0197,-4.6349,4.746
18.679547,-0.1605,-0.9823,-4.6770,4.782
18.684689,-0.2336,-0.9004,-4.6077,4.701
18.689643,-0.3043,-0.8553,-4.4964,4.587
18.693726,-0.3559,-0.7899,-4.3383,4.424
18.698325,-0.4287,-0.7476,-4.1737,4.262
18.702988,-0.4840,-0.6834,-4.0790,4.164
18.708196,-0.5379,-0.6117,-4.0156,4.097
18.711924,-0.5570,-0.5186,-3.9214,3.995
18.716684,-0.5842,-0.4399,-3.8295,3.899
18.722379,-0.6532,-0.3329,-3.7712,3.842
18.726986,-0.7238,-0.2213,-3.7032,3.780
18.731222,-0.8270,-0.1078,-3.6590,3.753
18.735763,-0.9442,-0.0065,-3.6505,3.771
18.743762,-1.1187,0.0779,-3.5989,3.770
18.744744,-1.3109,0.1670,-3.4350,3.680
18.749495,-1.4421,0.2630,-3.3285,3.637
18.755608,-1.5029,0.3280,-3.2892,3.631
18.767378,-1.6175,0.3766,-3.2668,3.665
18.767808,-1.7239,0.4356,-3.2354,3.692
18.768055,-1.8656,0.5123,-3.1737,3.717
18.773750,-2.0044,0.5735,-3.1082,3.743
18.777582,-2.1666,0.6770,-3.0320,3.788
18.783008,-2.2472,0.7824,-2.9118,3.760
18.786908,-2.3300,0.8828,-2.7575,3.716
18.792277,-2.3720,0.9712,-2.5979,3.649
18.796441,-2.3570,1.0596,-2.3422,3.488
18.801269,-2.3183,1.1053,-2.0792,3.304
18.806943,-2.2539,1.1444,-1.8089,3.108
18.810259,-2.1044,1.1866,-1.4837,2.835
18.816167,-1.9371,1.2438,-1.0582,2.534
18.820491,-1.7332,1.3090,-0.5994,2.253
18.825274,-1.5688,1.3963,-0.0906,2.102
18.828873,-1.4002,1.4529,0.4495,2.067
18.834789,-1.2648,1.5307,1.0522,2.247
18.839771,-1.1355,1.5814,1.7035,2.587
18.845811,-1.0331,1.5947,2.3705,3.038
18.847616,-0.9062,1.5484,3.0846,3.568
18.852288,-0.7781,1.4942,3.7436,4.105
18.863797,-0.6720,1.4145,4.3743,4.646
18.864187,-0.6038,1.3039,4.9270,5.132
18.866869,-0.5036,1.2239,5.3734,5.534
18.870733,-0.4381,1.1572,5.6851,5.818
18.876811,-0.4145,1.1584,5.8889,6.016
18.880267,-0.4180,1.1889,6.0184,6.149
18.885416,-0.4249,1.2819,6.0905,6.238
18.890591,-0.4139,1.3872,6.0718,6.242
18.896221,-0.3809,1.5337,5.9599,6.166
18.898997,-0.2862,1.6857,5.7954,6.042
18.904884,-0.1525,1.8053,5.5542,5.842
18.909410,-0.0094,1.9505,5.2627,5.612
18.913129,0.1329,2.0738,4.9443,5.363
18.918421,0.2976,2.1377,4.5869,5.069
18.923974,0.4242,2.1595,4.3002,4.831
18.927739,0.5599,2.1421,4.0623,4.626
18.932579,0.6784,2.0909,3.7940,4.385
18.936973,0.7155,1.9729,3.6121,4.177
18.941926,0.6934,1.8578,3.4184,3.952
18.945897,0.6272,1.6908,3.3154,3.774
18.951069,0.4798,1.4866,3.2169,3.576
18.956825,0.3096,1.2763,3.1467,3.410
18.963218,0.0916,1.0455,3.0546,3.230
18.964587,-0.1303,0.8134,2.9429,3.056
18.969823,-0.3746,0.6729,2.7975,2.902
18.979709,-0.6555,0.5187,2.6255,2.755
18.980127,-0.9445,0.3771,2.4272,2.632
18.983092,-1.1804,0.2549,2.1716,2.485
18.988643,-1.3404,0.1763,1.8754,2.312
18.993907,-1.4186,0.0890,1.5791,2.125
18.997805,-1.4662,0.0482,1.2707,1.941
19.001860,-1.4818,0.0184,0.9953,1.785
19.008108,-1.5091,0.0238,0.7599,1.690
19.011426,-1.5294,0.0576,0.5593,1.630
19.016532,-1.5837,0.0937,0.4054,1.637
19.020605,-1.6242,0.1037,0.3218,1.659
19.026945,-1.6675,0.0878,0.3083,1.698
19.029896,-1.6633,0.0725,0.3288,1.697
19.036941,-1.6806,-0.0280,0.4238,1.733
19.040362,-1.6689,-0.1542,0.5767,1.773
19.045704,-1.5915,-0.2991,0.7423,1.781
19.048643,-1.4882,-0.4941,0.9086,1.812
19.053844,-1.3607,-0.6965,1.1071,1.887
19.076034,-1.2446,-0.8326,1.3331,2.005
19.076653,-1.1037,-0.9819,1.5321,2.128
19.076889,-0.9997,-1.0947,1.7139,2.266
19.077162,-0.9297,-1.1764,1.9075,2.426
19.077359,-0.8524,-1.2827,1.9987,2.523
19.082312,-0.7939,-1.3471,2.0498,2.578
19.085949,-0.7444,-1.4683,2.0375,2.619
19.090779,-0.7213,-1.5772,1.9954,2.644
19.096082,-0.7010,-1.6483,1.9479,2.646
19.100006,-0.6748,-1.7274,1.9049,2.659
19.105593,-0.7008,-1.7816,1.8474,2.660
19.109768,-0.7033,-1.8305,1.7423,2.623
19.115855,-0.7044,-1.8720,1.6496,2.593
19.119257,-0.6836,-1.9235,1.5673,2.574
19.125611,-0.6319,-1.9471,1.4979,2.537
19.129235,-0.5161,-1.9695,1.4059,2.474
19.133645,-0.4123,-2.0364,1.2316,2.415
19.137693,-0.2914,-2.1095,0.9754,2.342
19.143244,-0.1411,-2.1960,0.6947,2.308
19.146835,0.0338,-2.2500,0.4158,2.288
19.152032,0.1779,-2.2785,0.0883,2.287
19.157464,0.3514,-2.3216,-0.3117,2.369
19.163882,0.5143,-2.3883,-0.7916,2.568
19.169159,0.6791,-2.4371,-1.3254,2.856
19.170096,0.8033,-2.4672,-1.8489,3.186
19.187343,0.8777,-2.4802,-2.3817,3.549
19.187810,0.9310,-2.4774,-2.8884,3.918
19.187960,0.9156,-2.4750,-3.3721,4.282
19.188993,0.9057,-2.4363,-3.8308,4.629
19.194176,0.8605,-2.4009,-4.2652,4.970
19.198528,0.7699,-2.3610,-4.6354,5.259
19.203063,0.6696,-2.3397,-4.9562,5.521
19.207727,0.5283,-2.3150,-5.2546,5.766
19.212292,0.4152,-2.2912,-5.5046,5.977
19.217490,0.2778,-2.3038,-5.6971,6.152
19.222383,0.1422,-2.2882,-5.8230,6.258
19.226449,-0.0446,-2.2729,-5.8751,6.300
19.231348,-0.1681,-2.2293,-5.8800,6.291
19.235796,-0.3288,-2.1670,-5.8139,6.213
19.240670,-0.4171,-2.1222,-5.7102,6.106
19.244948,-0.5427,-2.0519,-5.5642,5.955
19.250237,-0.6100,-1.9780,-5.4353,5.816
19.256406,-0.6595,-1.8960,-5.2829,5.651
19.262128,-0.6841,-1.8204,-5.0709,5.431
19.263984,-0.6958,-1.7013,-4.8208,5.159
19.268949,-0.7330,-1.6177,-4.5563,4.890
19.273332,-0.7692,-1.4984,-4.2725,4.593
19.278268,-0.7708,-1.4248,-3.9452,4.265
19.283342,-0.7807,-1.3303,-3.6436,3.957
19.287952,-0.7314,-1.2174,-3.3962,3.681
19.292333,-0.6798,-1.1151,-3.1694,3.428
19.297121,-0.6589,-0.9946,-2.9415,3.174
19.301633,-0.6349,-0.8850,-2.7246,2.934
19.305845,-0.6392,-0.7788,-2.4947,2.691
19.310763,-0.6405,-0.6570,-2.2878,2.465
19.315646,-0.7059,-0.5171,-2.0870,2.263
19.320305,-0.7688,-0.3805,-1.8566,2.045
19.325892,-0.8750,-0.2160,-1.5537,1.796
19.329667,-0.9222,-0.0882,-1.2500,1.556
19.336044,-0.9636,0.0435,-0.8879,1.311
19.340646,-0.9780,0.1240,-0.4388,1.079
19.343635,-0.8935,0.2154,-0.0364,0.920
19.348008,-0.7670,0.2696,0.3340,0.879
19.352596,-0.6330,0.2958,0.6651,0.965
19.357702,-0.5071,0.3203,1.0240,1.187
19.362589,-0.3496,0.3691,1.3245,1.419
19.369158,-0.2194,0.4827,1.5523,1.640
19.371302,-0.0680,0.5630,1.7169,1.808
19.380190,0.0955,0.6411,1.8446,1.955
19.381191,0.2352,0.7222,1.9303,2.074
19.385630,0.4058,0.8231,1.9981,2.199
19.392305,0.5039,0.9369,2.0524,2.312
19.397680,0.5888,1.0661,2.1341,2.457
19.399369,0.6118,1.2037,2.2718,2.643
19.404210,0.5771,1.2993,2.4512,2.834
19.408573,0.5581,1.4222,2.6201,3.033
19.415146,0.5086,1.5176,2.8333,3.254
19.418010,0.4448,1.5589,3.0577,3.461
19.422552,0.4210,1.5532,3.3127,3.683
19.427389,0.3818,1.5384,3.5864,3.921
19.432255,0.3941,1.5145,3.8433,4.150
19.437237,0.4246,1.4858,4.0644,4.348
19.443477,0.4952,1.4592,4.2857,4.554
19.456590,0.6204,1.4344,4.4406,4.708
19.457589,0.7693,1.3681,4.5817,4.843
19.458015,0.9490,1.2960,4.6782,4.946
19.477378,1.2053,1.1940,4.7039,5.000
19.477901,1.5167,1.0502,4.7186,5.066
19.478094,1.8262,0.8309,4.6817,5.093
19.478311,2.1221,0.6248,4.5980,5.102
19.480557,2.3689,0.3959,4.4891,5.091
19.483523,2.5168,0.1895,4.3430,5.023
19.488907,2.6548,-0.0158,4.1764,4.949
19.493358,2.6993,-0.1914,4.0107,4.838
19.497741,2.6910,-0.3635,3.8246,4.691
19.503249,2.6081,-0.5082,3.6204,4.491
19.507632,2.4287,-0.6304,3.3934,4.220
19.512176,2.2168,-0.7490,3.1603,3.932
19.516574,1.9861,-0.8593,2.8879,3.609
19.520837,1.7577,-0.9684,2.6023,3.286
19.526298,1.5737,-1.0593,2.3013,2.982
19.530281,1.3928,-1.1632,1.9944,2.696
19.536599,1.2623,-1.2131,1.7128,2.449
19.540476,1.1601,-1.2469,1.4061,2.209
19.544387,1.0838,-1.2456,1.1149,1.992
19.549529,1.0786,-1.2185,0.8151,1.820
19.554590,1.0968,-1.1604,0.5256,1.681
19.562703,1.1481,-1.0664,0.2558,1.588
19.569473,1.2518,-0.9984,-0.0352,1.602
19.569896,1.3485,-0.8697,-0.3381,1.640
19.572953,1.4410,-0.7783,-0.5980,1.744
19.586272,1.5082,-0.6760,-0.8536,1.860
19.586637,1.5191,-0.5816,-1.0643,1.944
19.586887,1.5047,-0.4686,-1.1992,1.980
19.591249,1.4267,-0.3703,-1.2944,1.962
19.595810,1.3039,-0.2700,-1.3474,1.894
19.600454,1.1460,-0.1487,-1.3056,1.744
19.605885,0.9937,-0.0403,-1.2334,1.584
19.610601,0.8758,0.0359,-1.1474,1.444
19.615979,0.7929,0.1392,-1.0762,1.344
19.619964,0.7451,0.1881,-0.9885,1.252
19.626031,0.7329,0.2204,-0.9056,1.186
19.628751,0.7422,0.2504,-0.8610,1.164
19.633476,0.7683,0.2730,-0.8305,1.164
19.638099,0.7946,0.2930,-0.8094,1.172
19.643708,0.7713,0.3195,-0.7904,1.150
19.647109,0.7155,0.3404,-0.7566,1.096
19.652286,0.6851,0.3292,-0.7486,1.067
19.657458,0.6370,0.3646,-0.7975,1.084
19.662883,0.5617,0.3436,-0.7717,1.014
19.665838,0.4707,0.3689,-0.7451,0.955
19.670573,0.3901,0.3587,-0.7223,0.896
19.689142,0.3056,0.3465,-0.7415,0.874
19.689629,0.2267,0.3103,-0.7762,0.866
19.689781,0.1655,0.2930,-0.8168,0.883
19.689908,0.0932,0.2849,-0.9085,0.957
19.695241,0.0794,0.2714,-1.0369,1.075
19.699551,0.0425,0.2264,-1.1495,1.172
19.704049,-0.0034,0.2050,-1.2486,1.265
19.709599,-0.0612,0.1643,-1.3605,1.372
19.712633,-0.1239,0.1354,-1.4829,1.494
19.718211,-0.1821,0.0802,-1.6276,1.640
19.723191,-0.2192,0.0518,-1.7949,1.809
19.727302,-0.2972,0.0240,-1.9490,1.972
19.731887,-0.3613,-0.0292,-2.0614,2.093
19.736143,-0.3944,-0.0500,-2.1969,2.233
19.740795,-0.4155,-0.0573,-2.3364,2.374
19.745512,-0.4530,-0.0794,-2.4468,2.490
19.750516,-0.4183,-0.0850,-2.5546,2.590
19.756713,-0.4116,-0.1049,-2.6479,2.682
19.763053,-0.3418,-0.1055,-2.7127,2.736
19.764064,-0.3285,-0.0961,-2.7825,2.804
19.769026,-0.2206,-0.1051,-2.8552,2.866
19.773830,-0.1403,-0.0989,-2.9022,2.907
19.784821,-0.0873,-0.0916,-2.9332,2.936
19.785345,-0.0090,-0.0783,-2.9340,2.935
19.787454,0.0296,-0.0421,-2.8856,2.886
19.793097,0.0692,-0.0021,-2.8286,2.829
19.796665,0.0905,0.0057,-2.7009,2.702
19.802489,0.1388,0.0389,-2.5409,2.545
19.807284,0.1642,0.0350,-2.3915,2.397
19.811315,0.1813,0.0538,-2.2312,2.239
19.816289,0.2191,0.0400,-2.0647,2.077
19.820119,0.2469,0.0531,-1.9134,1.930
19.826741,0.2576,0.0691,-1.7678,1.788
19.830128,0.2732,0.0926,-1.6301,1.655
19.836464,0.2651,0.1259,-1.5242,1.552
19.839954,0.2356,0.1594,-1.4094,1.438
19.844134,0.1749,0.1905,-1.2832,1.309
19.848462,0.1090,0.2336,-1.1908,1.218
19.853363,0.0136,0.2671,-1.1107,1.142
19.857798,-0.0807,0.2959,-1.0141,1.060
19.863651,-0.1960,0.2890,-0.9464,1.009
19.867096,-0.3112,0.3157,-0.8549,0.963
19.871739,-0.4006,0.3522,-0.7086,0.887
19.881998,-0.5125,0.3723,-0.5504,0.839
19.882465,-0.5847,0.3757,-0.3899,0.797
19.886593,-0.6552,0.4342,-0.2437,0.823
19.890853,-0.7381,0.4448,-0.1001,0.868
19.896120,-0.7950,0.4841,0.0626,0.933
19.899619,-0.8567,0.5567,0.2467,1.051
