time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
12.664648,-0.1711,-4.1495,-10.8705,11.637
12.670881,-0.2635,-4.1975,-10.3331,11.156
12.674427,-0.3794,-4.2469,-9.7074,10.603
12.678632,-0.5287,-4.2535,-8.9665,9.938
12.684733,-0.6257,-4.2186,-8.1766,9.222
12.687858,-0.6471,-4.1314,-7.3919,8.493
12.692671,-0.6364,-4.0289,-6.6905,7.836
12.700507,-0.6345,-3.8809,-6.0622,7.226
12.701736,-0.7068,-3.6882,-5.4822,6.645
12.707863,-0.8734,-3.4134,-4.9238,6.055
12.712045,-1.1520,-3.0548,-4.3886,5.470
12.716849,-1.5342,-2.5820,-3.8977,4.921
12.720411,-1.9303,-2.0932,-3.4531,4.476
12.724959,-2.2962,-1.5484,-2.9565,4.051
12.732175,-2.5901,-1.0241,-2.4243,3.693
12.735161,-2.7628,-0.4515,-1.8443,3.352
12.738975,-2.7502,0.0618,-1.1853,2.995
12.743682,-2.6074,0.5663,-0.5911,2.733
12.750000,-2.3722,1.0647,-0.1047,2.602
12.753656,-2.1231,1.5747,0.3905,2.672
12.758412,-1.8504,2.1091,0.9561,2.964
12.765370,-1.6591,2.7477,1.6415,3.605
12.767275,-1.4606,3.4175,2.5270,4.494
12.772052,-1.2856,4.0306,3.6406,5.581
12.776543,-1.0332,4.5542,5.0604,6.886
12.781962,-0.6831,4.9738,6.7384,8.403
12.786299,-0.1020,5.3482,8.5838,10.114
12.790853,0.7190,5.7002,10.3582,11.845
12.795500,1.7379,6.0241,11.9115,13.461
12.800441,2.8880,6.2742,13.1032,14.812
12.805106,3.9861,6.5321,13.7470,15.733
12.811729,4.7845,6.8251,13.8689,16.181
12.815750,5.1989,7.1375,13.6261,16.237
12.818650,5.0804,7.4419,12.8674,15.709
12.823257,4.3120,7.7995,11.8598,14.835
12.830285,3.1197,8.3008,10.7814,13.960
12.833292,1.6918,9.0290,9.7075,13.365
12.837666,0.3275,9.7827,8.4909,12.958
12.842413,-0.7266,10.3181,7.2020,12.604
12.847058,-1.2477,10.5775,6.0880,12.268
12.854879,-1.1633,10.5320,5.3245,11.859
12.856015,-0.5310,10.2170,4.9028,11.345
12.861139,0.4111,9.5952,4.8988,10.781
12.865472,1.4103,8.8412,5.4534,10.483
12.870592,2.1790,7.8676,6.4715,10.418
12.875480,2.3864,6.6672,7.9286,10.631
12.880691,2.1065,5.2919,9.6622,11.216
12.883938,1.5476,3.8719,11.2619,12.009
12.890312,0.7438,2.5854,12.5375,12.823
12.893149,-0.2000,1.4862,13.3581,13.442
12.899717,-1.1439,0.5351,13.7412,13.799
12.903644,-2.0296,-0.2231,13.7128,13.864
12.907205,-2.7287,-0.8198,13.3083,13.610
12.913043,-3.2729,-1.2426,12.7057,13.179
12.917307,-3.7439,-1.4602,12.0300,12.683
12.921820,-4.0265,-1.5078,11.2891,12.080
12.927216,-4.0266,-1.4204,10.4999,11.335
12.930931,-3.6036,-1.2226,9.5979,10.325
12.935615,-2.7925,-0.9770,8.4539,8.957
12.940607,-1.7109,-0.6998,7.1179,7.354
12.945431,-0.5021,-0.4281,5.5604,5.599
12.951435,0.6839,-0.2032,3.7855,3.852
12.954073,1.7425,-0.0608,1.8278,2.526
12.958570,2.5208,0.0570,-0.2114,2.530
12.967455,2.9924,0.1461,-2.2812,3.766
12.968014,3.1643,0.2311,-4.3356,5.372
12.973066,3.0525,0.3173,-6.3000,7.008
12.977566,2.7085,0.3689,-7.9945,8.449
12.991887,2.2857,0.3950,-9.3203,9.605
12.992375,1.8174,0.3681,-10.3384,10.503
12.992745,1.3871,0.2962,-10.9111,11.003
12.996961,0.9990,0.1654,-11.2758,11.321
13.000925,0.7357,-0.0012,-11.2936,11.318
13.006302,0.5771,-0.2285,-11.0072,11.025
13.012026,0.4700,-0.4870,-10.4901,10.512
13.015505,0.3706,-0.7973,-9.8753,9.914
13.020251,0.2973,-1.1109,-9.2410,9.312
13.024945,0.1782,-1.4099,-8.6363,8.752
13.031082,0.0894,-1.7386,-8.1133,8.298
13.033660,0.0189,-2.0740,-7.6592,7.935
13.038958,-0.0690,-2.3545,-7.3216,7.691
13.043512,-0.2173,-2.6168,-7.0832,7.554
13.049103,-0.3948,-2.8157,-6.8793,7.444
13.052807,-0.6185,-2.9871,-6.7670,7.423
13.056951,-0.8580,-3.1194,-6.7053,7.445
13.064720,-1.1424,-3.2362,-6.7039,7.531
13.066921,-1.3478,-3.3589,-6.7410,7.651
13.071627,-1.5199,-3.4610,-6.7952,7.776
13.076190,-1.5373,-3.5351,-6.8903,7.895
13.083281,-1.4957,-3.5619,-7.0360,8.027
13.085488,-1.3927,-3.5507,-7.2443,8.187
13.090804,-1.2303,-3.5322,-7.4556,8.341
13.095006,-1.1014,-3.5253,-7.6632,8.507
13.100849,-0.9408,-3.5412,-7.9175,8.724
13.105131,-0.7934,-3.5387,-8.1664,8.935
13.108659,-0.6658,-3.5649,-8.3842,9.135
13.114392,-0.6003,-3.5617,-8.6073,9.334
13.118238,-0.5964,-3.5762,-8.8196,9.536
13.123163,-0.6658,-3.6196,-8.9976,9.721
13.128140,-0.7774,-3.6820,-9.0770,9.826
13.132172,-0.9005,-3.7438,-9.0893,9.871
13.136586,-1.0165,-3.7930,-9.0177,9.836
13.141412,-1.1091,-3.8464,-8.8216,9.687
13.146412,-1.1456,-3.8971,-8.4888,9.411
13.151682,-1.1789,-3.9481,-8.0239,9.020
13.155763,-1.2500,-3.9572,-7.4313,8.512
13.159953,-1.3210,-3.9779,-6.7942,7.983
13.168548,-1.3016,-4.0086,-6.1167,7.428
13.170527,-1.1850,-3.9808,-5.4176,6.826
13.173885,-0.9884,-3.9358,-4.8086,6.292
13.184619,-0.7476,-3.8908,-4.2870,5.837
13.185032,-0.5247,-3.8031,-3.8168,5.414
13.188125,-0.2594,-3.7302,-3.3524,5.022
13.192624,0.0364,-3.6385,-2.9130,4.661
13.198431,0.2671,-3.4779,-2.4746,4.277
13.201958,0.3683,-3.2267,-2.1020,3.869
13.206617,0.3496,-2.8389,-1.7596,3.358
13.211192,0.3090,-2.3784,-1.4908,2.824
13.216808,0.0975,-1.8107,-1.2507,2.203
13.221190,-0.1710,-1.2088,-0.9587,1.552
13.225346,-0.4106,-0.5592,-0.5848,0.907
13.230513,-0.4901,0.1416,-0.0966,0.519
13.235217,-0.3782,0.8133,0.6987,1.137
13.239827,-0.0150,1.4703,1.8912,2.396
13.244602,0.6054,2.0828,3.5265,4.140
13.250124,1.3289,2.7276,5.5214,6.300
13.253360,2.0160,3.3829,7.6118,8.570
13.258446,2.4881,4.0250,9.5385,10.648
13.267949,2.7841,4.6121,11.0157,12.262
13.276241,2.8755,5.0698,11.9128,13.262
13.276527,2.7290,5.4015,12.3017,13.710
13.276730,2.3166,5.6660,12.2133,13.661
13.281536,1.5086,5.9080,11.8312,13.310
13.286766,0.4432,6.1865,11.3771,12.958
13.292191,-0.7299,6.4405,10.8337,12.625
13.295970,-1.7345,6.5515,10.4038,12.417
13.300580,-2.7083,6.4865,10.1182,12.320
13.304643,-3.6598,6.4747,9.9963,12.460
13.312366,-4.6329,6.7909,9.7679,12.767
13.315133,-5.5183,7.4090,8.9716,12.878
13.319362,-5.8941,8.0893,7.4559,12.481
13.324021,-5.3207,8.5320,5.4009,11.414
13.328453,-3.6885,8.5846,3.1791,9.869
13.332959,-1.4426,8.3192,1.0862,8.513
13.338081,0.6960,7.7927,-0.5033,7.840
13.343173,2.2776,7.0433,-1.3476,7.524
13.348608,3.1205,6.0021,-1.4093,6.910
13.351630,3.2901,4.6686,-0.7499,5.760
13.356475,3.0066,3.1226,0.4051,4.354
13.361953,2.1653,1.3885,1.8553,3.172
13.365895,0.7733,-0.3739,3.5038,3.608
13.370916,-1.0065,-1.8364,5.2947,5.694
13.375166,-2.8857,-2.9161,7.1726,8.263
13.384728,-4.4518,-3.5838,9.0073,10.667
13.385337,-5.4459,-3.9060,10.6968,12.623
13.390181,-5.7997,-3.9254,12.2121,14.078
13.393753,-5.5434,-3.6865,13.5260,15.076
13.409612,-4.6821,-3.2934,14.5655,15.650
13.410082,-3.3036,-2.7886,15.1778,15.781
13.410312,-1.6616,-2.2035,15.2674,15.515
13.413951,-0.0071,-1.5988,14.8294,14.915
13.416878,1.6011,-1.0120,13.8610,13.990
13.422174,3.0270,-0.5193,12.3137,12.691
13.427635,3.9414,-0.1030,10.3014,11.030
13.432797,4.3673,0.2559,7.9160,9.044
13.436690,4.2689,0.5335,5.3163,6.839
13.440577,3.7716,0.8063,2.7419,4.732
13.445045,3.0954,1.0075,0.1839,3.260
13.450706,2.4000,1.2033,-2.2091,3.477
13.454940,1.6811,1.3428,-4.3719,4.873
13.459790,1.0749,1.4600,-6.2654,6.522
13.468123,0.5921,1.4565,-7.7354,7.894
13.468709,0.2671,1.4170,-8.7085,8.827
13.473194,0.0887,1.3410,-9.1064,9.205
13.477727,0.0121,1.2871,-9.1512,9.241
13.485319,-0.0379,1.1593,-8.8114,8.887
13.487138,-0.0936,1.0727,-8.2227,8.293
13.492343,-0.1326,0.8770,-7.5852,7.637
13.496656,-0.1417,0.6352,-6.9316,6.962
13.501838,-0.1892,0.3096,-6.2778,6.288
13.505718,-0.2665,-0.0198,-5.6710,5.677
13.510676,-0.4167,-0.3494,-5.1370,5.166
13.515809,-0.6351,-0.6541,-4.7541,4.841
13.520515,-0.8210,-0.9176,-4.5555,4.719
13.524694,-1.0173,-1.1809,-4.5455,4.805
13.531232,-1.2363,-1.3649,-4.6451,4.997
13.534459,-1.4251,-1.5194,-4.9211,5.344
13.539208,-1.5456,-1.6555,-5.3521,5.812
13.543771,-1.5376,-1.7863,-5.8953,6.349
13.548062,-1.4510,-1.9298,-6.4721,6.908
13.552954,-1.3046,-2.0252,-7.0518,7.452
13.557795,-1.1770,-2.1167,-7.5704,7.948
13.562950,-1.0918,-2.1843,-8.0211,8.385
13.567053,-0.9724,-2.2728,-8.3708,8.728
13.571393,-0.8397,-2.3504,-8.6393,8.993
13.576006,-0.7936,-2.4311,-8.8102,9.174
13.586045,-0.7688,-2.4907,-8.8862,9.261
13.586482,-0.7939,-2.5508,-8.8412,9.236
13.591353,-0.8311,-2.6090,-8.7995,9.216
13.595182,-0.8590,-2.6917,-8.6847,9.133
13.599886,-0.8560,-2.7370,-8.5422,9.011
13.604546,-0.8322,-2.8025,-8.3456,8.843
13.610963,-0.7546,-2.8692,-8.1593,8.682
13.613583,-0.6547,-2.9445,-7.9448,8.498
13.618125,-0.4992,-3.0456,-7.7212,8.315
13.623677,-0.2763,-3.1083,-7.4119,8.042
13.628893,-0.0837,-3.1593,-7.0309,7.709
13.632866,-0.0078,-3.1873,-6.5520,7.286
13.637281,-0.0009,-3.2309,-6.0275,6.839
13.642593,0.0249,-3.2979,-5.5144,6.425
13.646461,0.0859,-3.3238,-5.0722,6.065
13.650801,0.2202,-3.3709,-4.6650,5.760
13.656258,0.4495,-3.3650,-4.2807,5.463
13.661696,0.7880,-3.3703,-3.9650,5.263
13.668588,1.1689,-3.3482,-3.7155,5.136
13.671066,1.4854,-3.2193,-3.5087,4.988
13.674367,1.6333,-3.0045,-3.3546,4.790
13.679149,1.5298,-2.7151,-3.2250,4.485
13.688671,1.2497,-2.3548,-3.0728,4.068
13.689050,0.9129,-1.9539,-2.7886,3.525
13.693429,0.5735,-1.5496,-2.2632,2.802
13.698031,0.2592,-1.1362,-1.4972,1.897
13.703139,0.0617,-0.7469,-0.4242,0.861
13.707954,-0.0246,-0.2529,0.9058,0.941
13.712787,-0.0053,0.2274,2.4499,2.460
13.716471,-0.0409,0.7427,4.0272,4.095
13.721426,-0.1104,1.3153,5.5142,5.670
13.725522,-0.1916,1.9660,6.7183,7.003
13.732313,-0.1751,2.6999,7.6375,8.103
13.734913,0.0704,3.4201,8.4846,9.148
13.740555,0.4122,3.9534,9.3428,10.153
13.745373,0.7653,4.4057,10.3501,11.275
13.750903,1.1060,4.7265,11.4442,12.431
13.754213,1.5254,4.8381,12.7784,13.748
13.758485,2.0663,4.7723,14.5754,15.475
13.767302,2.7700,4.5361,16.6445,17.473
13.768061,3.4608,4.1840,18.6522,19.427
13.772562,3.8501,3.8032,20.1294,20.844
13.777111,3.6759,3.5347,20.6863,21.306
13.787456,3.0441,3.6716,20.4086,20.958
13.788087,2.1324,4.4447,19.1327,19.758
13.791071,1.3867,5.5750,16.8846,17.835
13.795741,0.9005,6.5870,13.9639,15.466
13.801286,0.8334,7.3159,10.8970,13.151
13.805718,1.1758,7.9217,7.8896,11.242
13.812039,1.8619,8.5011,5.1139,10.094
13.816011,2.6408,9.0304,2.7586,9.805
13.819114,3.3455,9.4136,0.7758,10.020
13.824345,3.9102,9.4707,-0.8062,10.278
13.829531,4.3245,9.1241,-1.9703,10.287
13.833525,4.5150,8.2983,-2.5702,9.790
13.837739,4.3794,7.0941,-2.6096,8.736
13.842509,3.9264,5.6594,-2.1867,7.227
13.849226,3.2787,4.2534,-1.4133,5.553
13.852140,2.5319,2.9291,-0.3307,3.886
13.857095,1.6395,1.7364,0.9602,2.574
13.861181,0.6356,0.7631,2.3116,2.516
13.872583,-0.2764,0.0274,3.7408,3.751
13.872965,-0.9155,-0.4507,5.1722,5.272
13.875648,-1.1120,-0.6543,6.4582,6.586
13.882501,-0.7402,-0.6787,7.5275,7.594
13.884959,0.1472,-0.5833,8.2698,8.292
13.890377,1.3531,-0.3408,8.5790,8.692
13.894135,2.5656,-0.0923,8.4010,8.785
13.909243,3.6139,0.1322,7.6479,8.460
13.909647,4.1667,0.3645,6.3603,7.612
13.909837,4.2983,0.6085,4.6884,6.390
13.913361,4.0183,0.8168,2.7221,4.922
13.917217,3.4151,0.9761,0.6228,3.606
13.922150,2.5438,1.0750,-1.4890,3.137
13.926896,1.5622,1.1122,-3.4404,3.939
13.931336,0.5329,1.0618,-5.2119,5.346
13.937180,-0.3667,0.8837,-6.8291,6.896
13.941454,-1.0768,0.5898,-8.1217,8.214
13.945288,-1.6243,0.2275,-8.9453,9.094
13.951107,-1.9760,-0.1637,-9.4448,9.651
13.954719,-2.2372,-0.5098,-9.4794,9.753
13.960333,-2.3672,-0.8043,-9.2909,9.621
13.975707,-2.3990,-1.0580,-8.7526,9.137
13.976429,-2.4134,-1.2393,-8.0598,8.504
13.976833,-2.4299,-1.4268,-7.2378,7.767
13.978024,-2.4060,-1.6176,-6.3547,6.985
13.990213,-2.3329,-1.8373,-5.5001,6.251
13.990762,-2.2807,-2.0324,-4.7516,5.649
13.992059,-2.1539,-2.2449,-4.1944,5.222
13.997458,-1.9716,-2.4565,-3.8370,4.964
14.002002,-1.7623,-2.6609,-3.6741,4.867
14.006470,-1.5400,-2.9322,-3.7197,4.981
14.011862,-1.3879,-3.1959,-3.9761,5.287
14.016710,-1.3106,-3.4178,-4.4102,5.731
14.020262,-1.3486,-3.6613,-4.9288,6.286
14.025830,-1.4517,-3.8511,-5.5087,6.876
14.033509,-1.5694,-4.0817,-6.1266,7.527
14.034265,-1.6637,-4.3280,-6.6684,8.122
14.039109,-1.7439,-4.6082,-7.1897,8.716
14.043947,-1.8147,-4.8160,-7.6483,9.219
14.049880,-1.8710,-5.0774,-8.0353,9.687
14.053485,-1.9006,-5.3127,-8.3826,10.105
14.058330,-1.9418,-5.4997,-8.6764,10.455
14.062358,-1.9609,-5.7049,-8.8552,10.715
14.067212,-1.9557,-5.9470,-8.9240,10.901
14.072422,-2.0074,-6.1445,-8.8906,10.992
14.077638,-2.0371,-6.3407,-8.7668,11.010
14.084993,-2.1141,-6.5310,-8.5454,10.961
14.085727,-2.2317,-6.6726,-8.3099,10.889
14.090961,-2.3734,-6.8019,-8.0792,10.825
14.095064,-2.5254,-6.8545,-7.8145,10.697
14.102182,-2.6694,-6.9149,-7.5201,10.559
14.104545,-2.7224,-6.9306,-7.2409,10.386
14.111238,-2.7498,-6.9071,-6.9862,10.202
14.114698,-2.6420,-6.8901,-6.8007,10.035
14.118573,-2.4567,-6.8773,-6.6988,9.910
14.124350,-2.1870,-6.8499,-6.5797,9.747
14.128012,-1.9237,-6.8198,-6.4172,9.560
14.133198,-1.7506,-6.7443,-6.2255,9.344
14.137560,-1.6105,-6.7047,-5.9544,9.111
14.142797,-1.5107,-6.5843,-5.5988,8.774
14.149023,-1.5062,-6.4836,-5.1565,8.420
14.151243,-1.4634,-6.3311,-4.7038,8.022
14.156164,-1.4037,-6.1150,-4.2933,7.602
14.161085,-1.3389,-5.7517,-3.9679,7.115
14.166504,-1.3306,-5.2652,-3.7518,6.601
14.171072,-1.3999,-4.6450,-3.6575,6.076
14.174461,-1.5874,-3.9764,-3.6574,5.631
14.180351,-1.8841,-3.2054,-3.6090,5.182
14.187172,-2.1143,-2.2994,-3.3847,4.606
14.188560,-2.1979,-1.2549,-3.0076,3.931
14.193138,-2.1115,-0.0085,-2.4193,3.211
14.203291,-1.8809,1.3732,-1.4297,2.733
14.203886,-1.6192,2.8186,-0.0206,3.251
14.208261,-1.4821,4.2360,1.8843,4.867
14.211962,-1.6690,5.6672,4.1781,7.236
14.216563,-2.1633,6.9168,6.6468,9.834
14.221664,-2.5889,7.8692,9.0098,12.239
14.226928,-2.6472,8.5143,11.1796,14.300
14.230846,-2.3588,8.8686,13.3246,16.179
14.235168,-1.8549,9.1083,15.4169,18.002
14.240357,-1.3414,9.3877,17.2759,19.707
14.244674,-0.9729,9.6282,19.1372,21.445
14.251197,-0.8013,9.7206,20.5385,22.737
14.254719,-0.8639,9.7039,21.6825,23.771
14.258641,-1.0560,9.7011,22.5397,24.561
14.268494,-1.2835,9.9429,22.9536,25.048
14.268922,-1.4523,10.3764,22.6598,24.965
14.272910,-1.5156,10.7803,21.4288,24.036
14.277430,-1.4700,11.0588,19.5684,22.525
14.285328,-1.2633,11.2529,17.4765,20.824
14.286742,-0.7975,11.4155,15.4168,19.200
14.291283,0.1289,11.6824,13.3922,17.772
14.296875,1.6211,11.9142,11.5016,16.639
14.301482,3.4706,11.9211,9.7579,15.792
14.305843,5.1865,11.5157,7.9873,14.943
14.310559,6.4387,10.7498,6.1480,13.957
14.315450,6.8959,9.7589,4.3102,12.703
14.319968,6.5528,8.6117,2.5900,11.127
14.324914,5.4508,7.4074,1.0245,9.254
14.330676,3.6965,6.0970,-0.4013,7.141
14.334327,1.6489,4.7076,-1.4630,5.198
14.338131,-0.4017,3.2821,-2.1027,3.919
14.342737,-2.2502,1.9558,-2.1664,3.685
14.349441,-3.7752,0.8508,-1.6452,4.205
14.352236,-4.5956,-0.0408,-0.5777,4.632
14.357277,-4.5925,-0.6444,0.8000,4.706
14.362457,-3.8411,-1.0196,2.2614,4.572
14.367134,-2.4236,-1.1540,3.6229,4.509
14.371097,-0.5662,-1.2121,4.7077,4.894
14.375697,1.5346,-1.2781,5.4102,5.767
14.380831,3.6220,-1.3523,5.7150,6.900
14.386589,5.3551,-1.4071,5.5656,7.851
14.390745,6.5480,-1.4550,4.9001,8.307
14.394310,7.0665,-1.5233,3.6604,8.103
14.401160,6.9173,-1.5973,1.9527,7.363
14.404053,6.1970,-1.6330,-0.0359,6.409
14.408140,5.0996,-1.6962,-2.0400,5.748
14.413079,3.8854,-1.7477,-3.9088,5.782
14.419011,2.7212,-1.9495,-5.4890,6.429
14.422180,1.7379,-2.2729,-6.7684,7.348
14.427195,0.9513,-2.7042,-7.7889,8.300
14.433388,0.3366,-3.1993,-8.4466,9.038
14.436811,-0.1838,-3.6792,-8.7202,9.466
14.440953,-0.5795,-4.0915,-8.7248,9.654
14.446657,-0.9093,-4.4115,-8.2995,9.443
14.450945,-1.1435,-4.6531,-7.6798,9.052
14.454843,-1.3426,-4.8519,-6.8619,8.511
14.460728,-1.4429,-4.9957,-6.0332,7.965
14.469340,-1.5024,-5.1222,-5.3119,7.531
14.471405,-1.5357,-5.2833,-4.7085,7.242
14.473792,-1.5241,-5.4274,-4.3055,7.093
14.478419,-1.5009,-5.5337,-4.1236,7.062
14.486977,-1.4635,-5.6259,-4.2103,7.178
14.488153,-1.3177,-5.7056,-4.6112,7.453
14.493519,-1.1632,-5.7239,-5.2170,7.832
14.497928,-0.9702,-5.7603,-5.9761,8.357
14.502312,-0.7422,-5.7558,-6.8397,8.970
14.506612,-0.5477,-5.7658,-7.6801,9.619
14.512178,-0.4453,-5.8009,-8.4653,10.272
14.517879,-0.3960,-5.8430,-9.1729,10.883
14.520460,-0.3707,-5.8717,-9.7658,11.401
14.525783,-0.3836,-5.8862,-10.1854,11.770
14.530803,-0.4038,-5.9241,-10.4397,12.010
14.534682,-0.4268,-6.0042,-10.5390,12.137
14.539858,-0.4550,-6.0811,-10.5144,12.155
14.545075,-0.5338,-6.1526,-10.3352,12.040
14.549475,-0.6327,-6.2455,-10.0129,11.818
14.553691,-0.7693,-6.3485,-9.5947,11.531
14.557956,-0.9253,-6.4268,-9.1036,11.182
14.563432,-1.0897,-6.5337,-8.5579,10.822
14.568548,-1.2199,-6.6152,-8.0022,10.454
14.572374,-1.3187,-6.6913,-7.4500,10.100
14.577290,-1.3793,-6.7340,-6.9364,9.765
14.585431,-1.3804,-6.7391,-6.5110,9.472
14.586014,-1.3485,-6.7405,-6.2068,9.262
14.590947,-1.2695,-6.7121,-5.9398,9.052
14.595539,-1.1959,-6.6446,-5.7481,8.867
14.608607,-1.1634,-6.5759,-5.6603,8.754
14.609150,-1.1649,-6.4439,-5.6051,8.620
14.610988,-1.1770,-6.2721,-5.4842,8.414
14.614037,-1.1384,-6.0534,-5.2957,8.123
14.618674,-0.9705,-5.8067,-5.1018,7.790
14.623348,-0.7547,-5.5006,-4.9267,7.423
14.627986,-0.4952,-5.1757,-4.7827,7.064
14.634426,-0.2081,-4.8006,-4.6939,6.717
14.637822,-0.0527,-4.3464,-4.5510,6.293
14.641914,0.0819,-3.8268,-4.3857,5.821
14.646790,0.1435,-3.2555,-4.1654,5.289
14.651465,0.1397,-2.6416,-3.7833,4.616
14.656496,-0.0512,-1.9871,-3.2065,3.773
14.661610,-0.3652,-1.1267,-2.4763,2.745
14.675229,-0.7360,-0.1321,-1.6216,1.786
14.675648,-1.1023,0.9773,-0.5637,1.577
14.675857,-1.4100,2.0745,0.6713,2.597
14.679672,-1.5094,3.0899,2.0884,4.023
14.684538,-1.6166,3.9867,3.5784,5.596
14.692334,-1.5867,4.7807,5.2524,7.277
14.693638,-1.3846,5.5517,7.0065,9.046
14.698109,-0.9675,6.3174,8.7464,10.833
14.702818,-0.4433,7.1026,10.4020,12.603
14.708253,0.2076,7.8965,11.8430,14.236
14.713122,0.9645,8.6436,12.9983,15.640
14.716789,1.6600,9.3728,13.8082,16.771
14.721664,2.3569,10.0799,14.2698,17.629
14.726010,3.0510,10.6632,14.3562,18.141
14.731782,3.5960,11.0070,14.1405,18.277
14.736631,3.5668,11.2348,13.6935,18.068
14.740212,2.8454,11.5414,13.1698,17.741
14.744935,1.4908,12.2026,12.5855,17.593
14.754383,-0.3112,13.2951,11.7394,17.739
14.754668,-2.0595,14.6405,10.5446,18.160
14.760071,-3.1203,15.7458,8.9971,18.401
14.764480,-3.2067,16.1812,7.2838,18.032
14.768544,-2.6397,15.9930,5.5604,17.137
14.772909,-1.9885,15.4730,4.0068,16.107
14.777553,-1.4941,14.9457,2.8057,15.280
14.782985,-1.1074,14.4258,2.1765,14.631
14.787022,-0.7587,13.7150,2.1571,13.904
14.791445,-0.3027,12.5858,2.7768,12.892
14.797437,0.2819,10.9984,3.8962,11.672
14.800887,1.0814,9.2353,5.1518,10.630
14.805720,1.7948,7.4066,6.3643,9.929
14.811538,2.1382,5.5025,7.5075,9.550
14.817116,2.0582,3.6160,8.4476,9.417
14.819514,1.6101,1.8807,9.1224,9.452
14.825007,0.8003,0.3989,9.5345,9.576
14.831790,-0.2922,-0.7131,9.7003,9.731
14.835495,-1.4535,-1.4128,9.7774,9.985
14.839551,-2.3366,-1.7248,9.6601,10.087
14.844118,-2.7036,-1.8332,9.2207,9.782
14.849172,-2.5490,-1.7994,8.4174,8.977
14.852536,-1.9232,-1.7124,7.3174,7.757
14.858086,-0.9851,-1.5861,5.9182,6.206
14.862604,0.1183,-1.3953,4.3218,4.543
14.867717,1.2121,-1.1403,2.6226,3.106
14.871072,2.1240,-0.9770,0.9436,2.521
14.875660,2.6843,-0.8958,-0.7098,2.917
14.881553,2.9624,-0.9138,-2.3033,3.862
14.886792,2.8482,-0.9450,-3.7860,4.831
14.891735,2.3886,-1.0329,-5.1383,5.760
14.894377,1.7019,-1.1682,-6.2495,6.582
14.906689,0.9293,-1.3472,-7.0377,7.225
14.907074,0.2448,-1.5567,-7.5422,7.705
14.908610,-0.2351,-1.7894,-7.7564,7.964
14.913679,-0.4912,-2.0261,-7.8769,8.148
14.917854,-0.5717,-2.2723,-7.7695,8.115
14.922536,-0.5793,-2.5074,-7.6108,8.034
14.926949,-0.5690,-2.6991,-7.3379,7.839
14.932164,-0.5819,-2.8845,-7.0049,7.598
14.936715,-0.6209,-3.0718,-6.6420,7.344
14.942431,-0.7130,-3.2715,-6.3365,7.167
14.946886,-0.7629,-3.5225,-6.1260,7.108
14.950877,-0.7850,-3.7820,-6.1222,7.239
14.955423,-0.7958,-3.9783,-6.4063,7.583
14.960804,-0.7659,-4.1727,-6.8399,8.049
14.969286,-0.7356,-4.3429,-7.3545,8.573
14.975787,-0.6994,-4.4807,-7.9128,9.120
14.976353,-0.7524,-4.6423,-8.4849,9.701
14.978766,-0.8411,-4.8386,-9.0506,10.297
14.989804,-1.0440,-5.0277,-9.5301,10.825
14.990227,-1.3035,-5.2949,-9.9076,11.309
14.992775,-1.5958,-5.5605,-10.1435,11.677
14.997512,-1.9091,-5.8622,-10.2912,11.997
15.001951,-2.1767,-6.1590,-10.3153,12.210
15.006944,-2.3798,-6.4914,-10.2212,12.340
15.011426,-2.6096,-6.8136,-10.0401,12.411
15.016132,-2.8163,-7.1425,-9.7675,12.424
15.021765,-2.9717,-7.4566,-9.4151,12.372
15.026186,-3.1216,-7.7347,-9.0019,12.272
15.031321,-3.2328,-7.9987,-8.5299,12.132
15.035034,-3.3153,-8.2324,-7.9890,11.941
15.039881,-3.3906,-8.4314,-7.4360,11.742
15.044465,-3.5166,-8.5748,-6.8416,11.520
15.050256,-3.6796,-8.6967,-6.2169,11.306
15.053226,-3.8493,-8.7906,-5.5897,11.106
15.058697,-4.0622,-8.8405,-5.0046,10.941
15.063404,-4.1800,-8.8255,-4.4725,10.741
15.067417,-4.2201,-8.7848,-4.0092,10.538
15.072249,-4.1040,-8.6616,-3.6235,10.247
15.076616,-3.9183,-8.4947,-3.2790,9.913
15.084476,-3.7109,-8.3253,-3.0350,9.607
15.086529,-3.4798,-8.1248,-2.8144,9.276
15.091181,-3.2660,-7.9198,-2.6604,8.970
15.095857,-3.0531,-7.6386,-2.5222,8.604
15.101130,-2.7863,-7.3054,-2.3974,8.178
15.105075,-2.4991,-6.9323,-2.3026,7.720
15.111744,-2.1812,-6.5077,-2.1780,7.201
15.115574,-1.9585,-6.0508,-2.0068,6.669
15.119099,-1.8424,-5.4877,-1.8825,6.087
15.124026,-1.8610,-4.8181,-1.8747,5.495
15.128294,-1.9281,-4.0822,-1.9168,4.905
15.133231,-2.0081,-3.2338,-2.0216,4.310
15.137862,-2.0634,-2.3413,-2.1277,3.777
15.143132,-2.0829,-1.3988,-2.1193,3.284
15.148464,-2.1175,-0.3479,-1.8897,2.859
15.151728,-2.2115,0.7761,-1.4136,2.737
15.156714,-2.3942,2.0019,-0.6386,3.186
15.161369,-2.5061,3.3435,0.3827,4.196
15.167831,-2.5712,4.7283,1.6006,5.615
15.170786,-2.4109,6.0601,2.9035,7.139
15.175003,-1.8964,7.3144,4.1677,8.629
15.179758,-1.0137,8.4198,5.3047,10.003
