time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
24.398636,0.1382,0.0435,-0.0643,0.159
24.403086,0.1304,0.0602,0.0122,0.144
24.407875,0.1371,0.0458,-0.0356,0.149
24.413381,0.1198,0.0434,0.0027,0.127
24.418059,0.1074,0.0195,0.0194,0.111
24.432336,0.0877,0.0003,0.0385,0.096
24.432874,0.1063,-0.0117,0.0241,0.110
24.433164,0.1250,0.0122,0.0002,0.126
24.438055,0.1298,0.0479,-0.0954,0.168
24.445197,0.1394,0.0262,0.0051,0.142
24.445503,0.1223,0.0573,-0.0403,0.141
24.449814,0.1518,-0.2243,0.0075,0.271
24.456441,1.1919,-0.5125,-0.1001,1.301
24.459371,0.4688,-0.1478,0.1605,0.517
24.464887,0.3951,0.0080,0.0839,0.404
24.469580,2.3699,-0.7944,-0.2222,2.509
24.474887,2.4198,-0.7596,-0.3199,2.556
24.478355,2.1518,-1.0432,0.2183,2.401
24.482427,1.6065,-0.6711,-0.2098,1.754
24.487214,1.0905,-0.3808,0.0103,1.155
24.492010,1.1845,-0.3252,-0.0566,1.230
24.497205,1.4959,-0.4081,-0.0278,1.551
24.502369,1.7615,-0.4958,-0.0015,1.830
24.507470,1.9002,-0.4759,-0.0374,1.959
24.511293,1.9001,-0.3987,0.0057,1.941
24.515354,1.8426,-0.4052,0.0033,1.887
24.521128,1.9309,-0.4380,0.0057,1.980
24.525034,2.0311,-0.4326,0.0057,2.077
24.529282,2.1384,-0.4296,-0.0326,2.181
24.534085,2.2572,-0.3954,-0.0708,2.293
24.543685,2.3976,-0.4425,-0.0898,2.440
24.544137,2.4118,-0.3055,-0.1948,2.439
24.548899,2.4352,-0.2642,0.0563,2.450
24.553338,2.6352,-0.2946,-0.0059,2.652
24.557976,2.8494,-0.3104,-0.0632,2.867
24.562201,3.1681,-0.3764,0.0181,3.190
24.567825,3.5571,-0.6091,0.0348,3.609
24.574804,3.6720,-0.4047,-0.1086,3.696
24.576373,3.8830,-0.3176,-0.1849,3.900
24.581811,3.9335,-0.2426,-0.0819,3.942
24.586376,3.9099,-0.1556,-0.0914,3.914
24.590902,4.5430,-0.3553,-0.0865,4.558
24.595540,4.2268,-0.2538,0.0427,4.235
24.603296,4.2780,-0.1526,-0.3183,4.293
24.605655,4.2192,-0.0827,-0.0383,4.220
24.609369,4.2942,-0.0558,-0.0884,4.295
24.613408,4.3380,-0.0386,-0.0548,4.338
24.619233,4.4749,-0.1528,-0.0141,4.477
24.624908,3.9811,0.0510,-0.1384,3.984
24.627492,3.6959,0.1590,-0.0522,3.700
24.633447,3.6496,0.2477,-0.0569,3.658
24.637803,4.0745,0.0111,0.0172,4.075
24.643248,3.8377,0.2478,-0.2338,3.853
24.650392,3.8299,0.4246,0.0557,3.854
24.650761,3.8549,0.4413,-0.0089,3.880
24.657383,4.0735,0.3888,-0.0782,4.093
24.660267,4.4213,0.2620,-0.1092,4.430
24.665394,4.7951,0.0659,-0.0852,4.796
24.670376,5.0299,-0.1469,-0.0421,5.032
24.675296,5.2384,-0.3595,-0.0492,5.251
24.679465,4.9707,-0.3973,-0.0277,4.987
24.683513,4.4565,-0.3753,-0.0061,4.472
24.690051,4.3869,-0.2957,-0.0157,4.397
24.693464,4.9949,-0.3240,-0.0276,5.005
24.698193,4.7979,-0.2614,-0.3096,4.815
24.703543,4.9266,-0.6845,0.0995,4.975
24.707182,4.8415,-0.7316,-0.1755,4.900
24.711594,4.5137,-0.7809,0.1306,4.583
24.716347,4.5062,-0.7370,-0.0584,4.566
24.721937,4.6184,-0.7028,0.0445,4.672
24.725730,4.7328,-0.6640,-0.0082,4.779
24.731112,4.3042,-0.5462,-0.0010,4.339
24.735659,4.0434,-0.3737,0.0109,4.061
24.749963,3.7589,-0.2614,0.0229,3.768
24.750619,3.5701,-0.0845,-0.0608,3.572
24.751027,3.3096,-0.0056,-0.0416,3.310
24.754032,-0.2109,0.8553,-0.2853,0.926
24.765156,-2.7740,1.8424,0.2027,3.336
24.765723,-1.6374,2.0548,-0.1703,2.633
24.768199,0.7507,1.7120,0.3438,1.901
24.773623,3.6893,0.9819,0.2383,3.825
24.777069,4.5790,0.4941,-0.0344,4.606
24.782275,3.6588,0.1720,-0.0439,3.663
24.788004,2.8591,-0.0612,0.1307,2.863
24.791952,2.4169,-0.2655,-0.0033,2.431
24.796766,1.5117,-0.2687,-0.1992,1.548
24.800468,1.0935,-0.1815,-0.0293,1.109
24.807085,1.3031,-0.2334,0.1213,1.329
24.810673,1.5009,-0.3838,0.0900,1.552
24.815728,1.3351,-0.3288,-0.0129,1.375
24.820337,1.1354,-0.4487,-0.0606,1.222
24.823899,0.6754,-0.2996,0.2430,0.778
24.829484,1.0348,-0.2830,-0.8852,1.391
24.833140,0.0625,-0.0579,0.4972,0.504
24.838669,-0.0733,0.0867,0.7164,0.725
24.844899,0.0781,0.3007,-0.2286,0.386
24.850556,-0.8390,0.4803,0.2640,1.002
24.854559,-1.2588,0.6574,-0.4031,1.476
24.862415,-2.1865,0.7034,0.0633,2.298
24.863031,-2.4603,0.8588,0.4145,2.639
24.867381,-1.7516,0.9569,-0.1620,2.003
24.871326,-1.7231,0.7429,-0.4366,1.927
24.875977,-1.8301,0.5476,0.4911,1.972
24.880219,-1.1721,0.3120,0.0484,1.214
24.884613,-1.2721,0.1011,-0.0449,1.277
24.891148,-1.4600,0.0315,-0.1547,1.468
24.894184,-2.3700,-0.2034,0.2971,2.397
24.898878,-3.8406,-0.8059,0.2083,3.930
24.903380,-3.5436,-0.6692,-0.0740,3.607
24.908303,-2.5870,-0.4922,0.0026,2.633
24.912789,-2.0620,-0.4709,0.0719,2.116
24.917193,-1.8252,-0.1957,-0.2652,1.855
24.922303,-2.1316,0.1892,-0.1884,2.148
24.927076,-2.3031,0.5972,-0.1212,2.382
24.932441,-2.3108,0.7776,0.1418,2.442
24.936783,-2.7448,1.1179,0.0173,2.964
24.942582,-3.0337,1.3504,0.1416,3.324
24.946200,-3.3506,1.4250,0.0195,3.641
24.950986,-3.5919,1.2744,0.2417,3.819
24.955189,-3.7509,1.0020,0.1315,3.885
24.959965,-4.1104,0.5627,0.0166,4.149
24.964046,-4.3573,0.0283,0.0094,4.357
24.969952,-4.4734,-0.4957,0.0428,4.501
24.974531,-4.7278,-0.9237,0.0523,4.818
24.979030,-5.8846,-0.9807,-0.0888,5.966
24.983864,-7.6532,-0.9303,0.1814,7.712
24.987512,-8.2033,-1.0282,0.3341,8.274
24.992124,-8.3536,-1.4388,-0.0488,8.477
24.997963,-6.9678,-1.4042,0.0732,7.108
25.002693,-7.6158,-1.6154,-0.1826,7.787
25.008762,-8.2823,-1.6445,0.1259,8.445
25.011041,-8.1106,-1.3289,-0.3259,8.225
25.015515,-6.0124,-1.1622,0.3126,6.132
25.020103,-4.6359,-0.9074,0.1019,4.725
25.024991,-5.4259,-0.5359,0.0324,5.452
25.030086,-6.1698,-0.2531,0.0061,6.175
25.034167,-6.3765,-0.1158,0.3407,6.387
25.043240,-6.9552,0.1884,-0.6085,6.984
25.043601,-8.1855,0.1719,0.5251,8.204
25.048160,-7.5706,0.1844,-0.2284,7.576
25.053111,-6.7368,0.1706,0.1925,6.742
25.058070,-5.6953,0.0275,0.1445,5.697
25.062612,-5.0662,-0.2375,0.1323,5.073
25.067193,-5.1462,-0.4139,-0.0542,5.163
25.072193,-5.8351,-0.4136,0.3401,5.860
25.076912,-5.4171,-0.4155,-0.1359,5.435
25.081280,-4.9613,-0.3768,-0.0281,4.976
25.086752,-4.8522,-0.3981,0.1965,4.872
25.091958,-4.3495,-0.3306,-0.1455,4.364
25.095482,-4.2971,-0.2945,0.1821,4.311
25.100772,-4.0079,-0.1265,-0.3654,4.027
25.107407,-4.1086,-0.2146,0.2756,4.123
25.109254,-0.0934,0.1896,-0.2004,0.291
25.114856,0.1572,0.0909,0.1512,0.236
25.119420,0.1231,0.2604,-0.1071,0.307
25.125902,-0.2343,0.1025,0.0221,0.257
25.127735,-0.3572,0.0857,0.1320,0.390
25.132340,-0.4444,0.0260,0.0697,0.451
25.137096,-0.2692,-0.0145,0.0123,0.270
25.150811,-0.0959,-0.0027,0.0768,0.123
25.151613,-0.0613,-0.0150,0.1054,0.123
25.151909,-0.0601,0.0183,-0.0716,0.095
25.159721,0.0797,0.0110,0.0217,0.083
25.167969,0.1476,0.0157,0.0337,0.152
25.168290,0.0650,0.0395,-0.0381,0.085
25.169711,0.0158,0.0681,-0.0045,0.070
25.174519,0.2773,0.2088,-0.1169,0.366
25.180318,0.1276,0.1032,0.0315,0.167
25.184788,0.0378,0.0192,-0.0379,0.057
25.188921,0.0749,-0.0122,0.1175,0.140
25.193369,0.0810,0.0234,-0.0117,0.085
25.197768,0.1491,0.0184,0.0601,0.162
25.203781,0.2529,0.0277,0.0313,0.256
25.207880,0.3539,0.0179,-0.0261,0.355
25.211917,0.4184,0.0321,-0.0643,0.425
25.217407,0.3966,0.0081,-0.0092,0.397
25.222438,0.4199,-0.0110,-0.0379,0.422
25.227046,0.4096,-0.0300,-0.0044,0.411
25.230524,0.4206,-0.0561,-0.0211,0.425
25.236565,0.3427,-0.0415,-0.0808,0.355
25.243420,0.3148,0.0305,-0.0616,0.322
25.250368,0.4495,0.0212,-0.0018,0.450
25.250677,0.5031,0.0405,0.0412,0.506
25.254629,0.2556,0.0716,0.0340,0.268
25.259103,0.1734,0.0478,0.0339,0.183
25.264204,0.1535,0.0216,0.0458,0.162
25.269064,0.1145,0.0098,0.0123,0.116
25.274474,0.1161,0.0051,-0.0092,0.117
25.277573,0.1248,-0.0188,-0.0331,0.130
25.283028,0.1526,0.0147,-0.0140,0.154
25.287838,0.1351,0.0338,-0.0092,0.140
25.292157,0.1392,0.0577,0.0124,0.151
25.297198,0.1555,0.0768,0.0052,0.174
25.300788,0.1144,0.0576,-0.0140,0.129
25.307547,0.1258,0.0408,0.0219,0.134
25.310073,0.1397,0.0169,0.0338,0.145
25.315395,0.1201,0.0168,0.0051,0.121
25.320641,0.1388,0.0144,0.0099,0.140
25.325060,0.1239,0.0407,0.0099,0.131
25.329352,0.1330,0.0479,-0.0117,0.142
25.333603,0.1397,0.0645,-0.0403,0.159
25.342809,0.1415,0.0860,-0.0307,0.168
25.348085,0.1315,0.0477,-0.0450,0.147
25.348340,0.1383,0.0190,0.0124,0.140
25.352371,0.1117,0.0046,0.0124,0.112
25.358297,0.1018,0.0047,0.0267,0.105
25.362506,0.1136,0.0167,0.0290,0.118
25.366014,0.1181,0.0333,0.0314,0.127
25.370799,0.1321,0.0595,0.0051,0.145
25.376248,0.1270,0.0714,-0.0045,0.146
25.380640,0.1482,0.0713,-0.0093,0.165
25.384812,0.1191,0.0377,0.0027,0.125
25.390612,0.1260,0.0042,-0.0260,0.129
25.394965,0.0947,-0.0005,-0.0069,0.095
25.401192,0.1017,0.0019,-0.0140,0.103
25.404595,0.1207,0.0090,-0.0116,0.122
25.408273,0.1255,0.0282,0.0051,0.129
25.413052,0.1183,0.0449,0.0051,0.127
25.417635,0.1374,0.0448,0.0099,0.145
25.422924,0.1302,0.0591,0.0123,0.143
25.428646,0.1062,0.0471,0.0003,0.116
25.434850,0.0822,0.0280,-0.0021,0.087
25.437381,0.0869,0.0065,-0.0068,0.087
25.441785,0.1156,-0.0007,-0.0164,0.117
25.448754,0.1205,0.0017,0.0314,0.125
25.451074,0.1278,0.0208,0.0003,0.129
25.455619,0.1281,0.0375,-0.0021,0.133
25.459699,0.0424,0.0733,-0.0045,0.085
25.465588,-0.0454,0.0277,0.0218,0.058
25.468954,-0.5951,0.0107,0.0672,0.599
25.473872,0.1035,0.0776,-0.2579,0.288
25.478263,0.8733,0.0511,0.1559,0.889
25.483812,0.2533,0.0127,-0.0642,0.262
25.488717,-0.2728,0.0342,-0.0163,0.275
25.492404,-0.6663,0.0029,0.0841,0.672
25.497863,-0.0459,0.0459,-0.0570,0.086
25.502840,0.3561,0.0602,-0.0426,0.364
25.507471,0.0832,0.0914,-0.1023,0.160
25.511608,-0.1772,0.0556,0.0365,0.189
25.515849,-0.0018,0.0437,0.0412,0.060
25.520364,-0.1279,0.0437,0.0196,0.137
25.525102,0.0066,0.0341,0.0340,0.049
25.530386,-0.7126,0.1366,0.4235,0.840
25.534853,-1.5916,0.5355,-0.1004,1.682
25.544362,-0.3555,0.1959,-0.1577,0.435
25.550787,0.4385,-0.0623,0.0911,0.452
25.551114,0.0845,0.1410,-0.0262,0.167
25.553066,-0.4945,0.3846,0.0049,0.626
25.564945,-0.9037,0.5119,-0.0331,1.039
25.565286,-0.3481,0.0450,-0.0423,0.354
25.567414,-0.0867,0.1063,0.0815,0.160
25.572417,-0.0960,0.1720,-0.0023,0.197
25.576521,-0.0604,0.0427,-0.0972,0.122
25.581282,-0.0533,0.0638,0.0674,0.107
25.586956,-0.3427,0.0896,0.0715,0.361
25.591594,-0.3970,0.1126,0.0045,0.413
25.595784,-0.5595,0.0144,-0.0620,0.563
25.600255,-0.8113,0.0429,0.0050,0.812
25.604774,-0.9805,0.0829,-0.0235,0.984
25.609666,-1.1194,0.1889,0.0455,1.136
25.614533,-1.0499,0.1584,0.1471,1.072
25.619822,-1.1344,0.2465,0.1412,1.169
25.628717,-1.3579,-0.0009,0.1922,1.371
25.629277,-1.7451,0.3686,0.2215,1.797
25.632658,-2.1191,0.7469,-0.0603,2.248
25.637469,-2.1694,0.6380,-0.0075,2.261
25.647173,-2.1809,0.3707,0.0994,2.214
25.647553,-2.3074,0.0900,-0.6893,2.410
25.651714,-1.9987,-0.2449,0.1801,2.022
25.656610,-2.1571,-0.2073,0.0956,2.169
25.661040,-2.3673,-0.1347,0.1470,2.376
25.666192,-2.5150,-0.1252,0.0083,2.518
25.671257,-2.3476,-0.1563,-0.0490,2.353
25.676157,-2.2623,-0.1399,0.0681,2.268
25.679400,-2.3648,-0.3497,-0.4124,2.426
25.685134,-1.9589,-0.4185,0.2979,2.025
25.689208,-2.0424,-0.3199,0.1995,2.077
25.693451,-2.5040,-0.1808,-0.0159,2.511
25.698619,-2.7118,-0.3167,0.0224,2.730
25.703931,-2.3618,-0.4429,0.0463,2.403
25.708658,-2.1704,-0.4041,-0.0852,2.209
25.712729,-2.6337,-0.3057,-0.0661,2.652
25.716803,-1.9439,-0.3816,0.0271,1.981
25.721351,-2.0063,-0.3093,0.1107,2.033
25.726853,-2.7124,-0.2227,-0.0328,2.722
25.731228,-2.8805,-0.3129,-0.0472,2.898
25.736301,-3.0957,-0.4344,0.2205,3.134
25.743821,-3.3009,-0.4647,0.1795,3.338
25.746927,-3.4457,-0.5760,-0.0741,3.494
25.749414,-3.1948,-0.5027,-0.0981,3.236
25.755381,-2.6785,-0.7725,-0.2033,2.795
25.759564,-3.3454,-0.2986,-0.2152,3.366
25.763795,-3.6743,-0.0222,0.3442,3.690
25.768930,-3.9246,-0.2774,0.2959,3.945
25.775679,-3.8263,-0.6325,-0.0559,3.879
25.777734,-3.6374,-0.9585,-0.0129,3.762
25.783406,-3.8709,-1.0814,0.1209,4.021
25.788229,-4.2189,-1.1825,0.0753,4.382
25.792404,-4.0713,-1.2838,0.0393,4.269
25.796835,-3.8308,-1.3396,0.1563,4.061
25.800962,-3.4238,-1.3163,0.0294,3.668
25.808182,-3.0267,-1.1592,-0.0208,3.241
25.810646,-2.6560,-0.8040,0.0389,2.775
25.815431,-1.9967,-0.4231,-0.0329,2.041
25.820693,-1.7710,-0.0664,-0.0186,1.772
25.825602,-1.7611,0.1993,0.0316,1.773
25.829356,-1.4634,-0.5145,-0.1359,1.557
25.833642,-1.6526,0.4211,0.3159,1.734
25.839375,-1.7684,0.8413,0.0048,1.958
25.845019,-1.4874,0.7809,0.0406,1.680
25.851397,-1.2426,0.7687,0.0357,1.462
25.852383,-1.5112,0.7706,0.0405,1.697
25.862638,-1.8140,0.7743,-0.0002,1.972
25.863159,-1.9085,0.5818,0.1815,2.003
25.866962,-2.2170,0.2846,0.0881,2.237
25.871322,-1.9974,0.1098,0.0067,2.000
25.877665,-1.1598,0.0281,-0.1224,1.167
25.880838,-1.1806,0.0943,0.8980,1.486
25.885002,-2.7152,0.0321,-0.7713,2.823
25.890675,-2.2571,-0.8403,0.2787,2.425
25.894739,-1.8301,-0.7006,-0.0897,1.962
25.899368,-1.7281,-0.4681,0.1230,1.795
25.904087,-2.1946,-0.2003,0.0703,2.205
25.908830,-2.1963,0.0406,-0.0373,2.197
25.913342,-1.7321,0.2257,0.0798,1.749
25.917968,-1.5097,0.3485,-0.0206,1.550
25.934885,-1.3661,0.4354,-0.0540,1.435
25.935212,-1.2247,0.4410,-0.0324,1.302
25.935313,-1.1359,0.3939,-0.0036,1.202
25.936579,-1.1571,0.4519,0.0562,1.244
25.943297,-1.0541,0.5670,0.0776,1.199
25.946808,-0.9250,0.6460,0.0346,1.129
25.950480,-0.5035,0.6102,0.0466,0.792
25.955844,-0.1127,0.5144,0.0657,0.531
25.960075,-0.2675,0.3874,0.0467,0.473
25.965707,0.0270,0.3851,-0.0728,0.393
25.970103,-0.6433,0.5901,0.1735,0.890
25.975124,-0.6062,0.1041,-0.0847,0.621
25.979268,-1.2548,-0.1694,0.4676,1.350
25.983437,-1.2565,-0.4657,-0.2045,1.356
25.988458,-0.6183,-0.8571,0.0993,1.061
25.993190,-0.1570,-1.3120,-0.1994,1.336
25.997641,-0.4489,-1.3819,0.0302,1.453
26.002958,-0.5476,-1.5374,0.2980,1.659
26.009561,-0.5303,-1.7819,0.5822,1.948
26.011503,-0.9065,-1.2101,-0.6541,1.647
26.017020,0.0162,-1.4157,0.3003,1.447
26.020787,0.4874,-1.6044,0.4626,1.739
26.025863,-0.1152,-1.3688,-0.7520,1.566
26.030008,0.6346,-1.3867,0.2647,1.548
26.035758,-0.2400,-0.9598,0.1138,0.996
26.040349,-0.2020,-0.7888,0.0348,0.815
26.045718,0.7248,-0.7202,-0.0059,1.022
26.049225,1.7346,-0.6109,0.1184,1.843
26.053661,2.4335,-0.4400,0.1398,2.477
26.058179,2.7670,-0.4390,-0.1329,2.805
26.063141,3.5408,-0.2135,0.1158,3.549
26.068361,4.2711,0.0445,-0.0540,4.272
26.072979,4.7517,-0.2948,-0.5460,4.792
26.077184,4.9925,-0.2968,0.1430,5.003
26.081435,5.7013,0.2702,0.0592,5.708
26.086008,5.8430,0.3561,0.0711,5.854
26.091569,5.6329,0.0025,-0.2754,5.640
26.095955,5.4184,0.0529,-0.1102,5.420
26.100204,6.1583,0.2041,-0.0024,6.162
26.104829,6.4415,0.2739,-0.1935,6.450
26.110146,6.3389,0.3962,-0.0977,6.352
26.114855,6.5739,0.3937,0.2991,6.593
26.119018,6.8089,0.2411,-0.2055,6.816
26.127066,6.1652,0.2106,-0.2984,6.176
26.129576,5.6514,0.0820,-0.1164,5.653
26.135371,5.3124,-0.1731,-0.1163,5.317
26.137877,5.1292,-0.3300,-0.0994,5.141
26.142541,5.1731,-0.3318,-0.1064,5.185
26.147158,5.3496,-0.2217,0.0300,5.354
26.152386,5.6632,-0.0615,-0.3596,5.675
26.159409,6.4163,0.2777,-0.0748,6.423
26.161153,6.6642,0.6260,-0.1344,6.695
26.166182,7.0069,0.9360,-0.1199,7.070
26.170439,7.1488,1.1138,-0.0720,7.235
26.175978,7.0614,1.1361,-0.0886,7.153
26.179755,6.6685,1.0723,-0.0550,6.754
26.185351,6.2810,0.8387,-0.0668,6.337
26.190285,5.7030,0.5335,-0.0620,5.728
26.194091,5.0638,0.4649,0.1150,5.086
26.198828,4.9382,0.0840,-0.3727,4.953
26.204509,4.3947,0.0069,0.0580,4.395
26.209807,4.0572,-0.0010,-0.0209,4.057
26.212347,3.6075,-0.0662,-0.0855,3.609
26.217148,3.1391,-0.0979,-0.1116,3.143
26.223192,2.6546,-0.1440,-0.1163,2.661
26.227259,2.4383,-0.2882,-0.0564,2.456
26.231246,2.3250,-0.4154,-0.0898,2.363
26.235797,2.2025,-0.3776,-0.0228,2.235
26.245157,1.8993,-0.5308,-0.2019,1.982
26.250287,1.6321,-0.6057,0.2788,1.763
26.250612,2.3019,0.0175,0.1757,2.309
26.255761,2.7481,0.3281,-0.3432,2.789
26.263127,3.0634,0.4612,-0.0106,3.098
26.264583,3.1055,0.5625,0.0085,3.156
26.268463,2.9064,0.6161,-0.0440,2.971
26.275187,2.7268,0.5001,-0.0225,2.772
26.278509,2.4778,0.4538,-0.0320,2.519
26.282376,2.4159,0.4123,-0.0773,2.452
26.288213,2.4428,0.3969,-0.0079,2.475
26.293532,2.3859,0.3911,-0.0270,2.418
26.296649,2.3337,0.3827,0.1069,2.367
26.301900,1.0451,0.9168,0.0399,1.391
26.306924,1.2490,-0.6460,0.1164,1.411
26.310581,1.0796,-0.0485,-0.2828,1.117
26.316117,1.2913,0.0636,-0.1199,1.298
26.320598,1.2107,-0.0084,-0.0887,1.214
26.335519,0.8311,-0.0897,-0.0886,0.841
26.336166,0.4139,-0.0562,0.0023,0.418
26.336454,0.0234,0.0132,0.0429,0.051
26.340684,-0.1373,0.0441,0.0811,0.165
26.350248,0.2210,0.0010,-0.0098,0.221
26.350764,0.5525,-0.0467,-0.0409,0.556
26.352615,0.5894,-0.0512,-0.0791,0.597
26.358683,0.4037,-0.0342,0.0285,0.406
26.362593,0.2518,-0.0100,-0.0337,0.254
26.366609,0.1574,-0.0598,0.0189,0.169
26.372589,-0.0183,-0.0165,0.0691,0.073
26.376089,0.0954,0.0220,0.0236,0.101
26.380884,0.5579,-0.1332,-0.0458,0.575
26.386464,0.2991,-0.0012,-0.0218,0.300
26.390424,0.3358,-0.0847,0.4323,0.554
26.395089,-0.2611,-0.0175,-0.5314,0.592
26.400039,0.5745,0.0019,0.2555,0.629
26.404608,0.4262,0.0859,-0.0412,0.437
26.408994,0.2734,0.0215,-0.0101,0.274
26.414407,0.2412,-0.0216,0.0760,0.254
26.418882,0.1992,-0.0191,-0.0245,0.202
26.423713,0.2407,-0.0070,0.0328,0.243
26.428144,0.2319,-0.0284,-0.0246,0.235
26.432383,0.2498,-0.0020,-0.0413,0.253
26.437808,0.2061,-0.0117,-0.0078,0.207
26.445902,0.2034,-0.0022,-0.0341,0.206
26.450958,0.2227,-0.0070,-0.0149,0.223
26.451226,0.1049,-0.0430,0.0974,0.149
26.456451,0.2905,-0.0406,0.0184,0.294
26.460485,0.3658,-0.0167,0.0256,0.367
26.465417,0.1640,-0.0286,0.0207,0.168
26.469423,0.0629,0.0120,0.0159,0.066
26.474570,0.2179,0.0047,-0.0223,0.219
26.479557,0.2080,0.0188,-0.0366,0.212
26.484404,0.2029,0.0043,-0.0223,0.204
26.489275,0.1931,-0.0006,-0.0366,0.197
26.493268,0.1810,-0.0174,-0.0198,0.183
26.498092,0.2071,-0.0247,0.0017,0.209
26.503357,0.1998,-0.0295,0.0209,0.203
26.510206,0.1925,-0.0249,-0.0031,0.194
26.512747,0.2019,-0.0154,-0.0222,0.204
26.516691,0.2113,0.0228,0.0113,0.213
26.520933,0.2111,0.0203,0.0017,0.212
26.526940,0.2229,-0.0013,0.0089,0.223
26.532007,0.2228,-0.0301,0.0113,0.225
26.535199,0.1964,-0.0229,0.0137,0.198
26.544744,0.1723,-0.0302,-0.0031,0.175
26.545216,0.1914,-0.0303,-0.0126,0.194
26.549841,0.2082,-0.0088,-0.0126,0.209
26.554604,0.2153,-0.0017,-0.0006,0.215
26.559000,0.2058,-0.0018,-0.0078,0.206
26.564342,0.2345,0.0006,-0.0054,0.235
26.568727,0.2368,-0.0043,-0.0030,0.237
26.572570,0.2153,-0.0019,0.0113,0.216
26.577817,0.1890,-0.0139,-0.0006,0.189
26.582945,0.2154,-0.0545,0.0137,0.223
26.586410,0.2035,-0.0425,0.0137,0.208
26.593688,0.2060,-0.0258,-0.0030,0.208
26.595837,0.1917,-0.0425,-0.0150,0.197
26.601457,0.1274,-0.1237,-0.0341,0.181
26.606286,0.2188,0.0437,-0.0005,0.223
26.609919,0.3074,0.0628,-0.0507,0.318
26.615440,0.2282,0.0651,-0.0291,0.239
26.620247,0.1969,-0.0209,0.0235,0.199
26.628712,0.1968,-0.0233,0.0258,0.200
26.635715,0.1799,-0.0256,0.0425,0.187
26.636099,0.1966,-0.0279,0.0186,0.199
26.638926,0.2203,-0.0446,-0.0006,0.225
26.652434,0.2130,-0.0015,-0.0125,0.213
26.653520,0.1676,-0.0230,-0.0197,0.170
26.653804,0.1894,0.0129,0.0114,0.190
26.659302,0.2444,0.0152,-0.0244,0.246
26.661998,0.1797,0.0295,-0.0100,0.182
26.667129,0.1796,-0.0399,0.0306,0.187
26.671751,0.1988,-0.0351,0.0258,0.203
26.675495,0.2228,-0.0232,0.0114,0.224
26.681123,0.2039,0.0077,-0.0077,0.204
26.685157,0.2160,-0.0068,0.0019,0.216
26.690346,0.2327,-0.0068,-0.0149,0.233
26.694291,0.2086,0.0267,-0.0077,0.210
26.699611,0.2059,0.0076,-0.0292,0.208
26.704262,0.1697,-0.0186,-0.0076,0.171
26.709398,0.1811,-0.0423,-0.0243,0.188
26.712796,0.2077,-0.0300,-0.0170,0.211
26.718013,0.1983,-0.0295,-0.0074,0.201
26.723024,0.2080,-0.0006,-0.0097,0.208
26.726854,0.2008,-0.0026,0.0022,0.201
26.731518,0.2104,0.0333,-0.0049,0.213
26.736804,0.1985,0.0192,-0.0144,0.200
26.740941,0.2198,0.0099,-0.0119,0.220
26.746918,0.3784,-0.0466,-0.0142,0.381
26.754225,0.8839,-0.2118,-0.0117,0.909
26.755051,0.3813,-0.1335,-0.0117,0.404
26.759849,0.1418,0.0246,0.0454,0.151
26.767187,0.3412,0.0534,-0.0333,0.347
26.768801,0.2753,0.0842,0.0191,0.288
26.774045,0.0816,0.0175,-0.0119,0.084
26.778265,0.2359,0.0035,-0.0166,0.236
26.783046,0.3604,0.0086,-0.0093,0.361
26.787406,0.4506,-0.0148,0.0192,0.451
26.792401,0.4475,0.0165,0.0475,0.450
26.796828,0.3136,-0.0332,0.0613,0.321
26.801500,0.2946,-0.0325,0.0727,0.305
26.806349,0.4605,-0.0533,0.0602,0.467
26.811084,0.5488,-0.0692,0.0407,0.555
26.815532,0.6053,-0.0803,0.0569,0.613
26.821456,0.5873,-0.0533,0.0446,0.591
26.830221,0.5833,-0.0575,0.0750,0.591
26.839431,0.6548,0.0261,0.0839,0.661
26.839686,0.6468,0.0164,0.1330,0.661
26.840041,0.6856,-0.0077,0.1176,0.696
26.851892,0.9091,-0.1814,0.1024,0.933
26.852294,1.2853,-0.1783,-0.0788,1.300
26.853520,1.7653,0.3140,0.0144,1.793
26.859245,3.6824,0.2030,-1.3975,3.944
26.862408,4.4146,0.0344,-0.1093,4.416
26.868160,4.0520,0.0406,-0.2413,4.059
26.872706,3.3637,0.1357,0.2083,3.373
26.876485,3.2514,0.1665,0.0551,3.256
26.882025,3.4313,0.1326,-0.1027,3.435
26.886176,3.6500,0.0797,-0.1719,3.655
26.895283,3.7645,0.0103,-0.2936,3.776
26.895759,3.8235,0.0131,-0.5394,3.861
26.899748,4.0492,-0.0774,-0.4480,4.075
26.905231,4.4180,-0.3474,-0.0867,4.433
26.910932,4.3491,-0.3807,0.4439,4.388
26.913965,3.7426,-0.1077,0.2378,3.752
26.918516,3.3881,0.0740,-0.0493,3.389
26.923152,3.3624,0.0879,-0.1568,3.367
26.928290,3.1143,0.1351,-0.0181,3.117
26.932318,2.9572,0.1272,0.0512,2.960
26.937896,2.9772,-0.0144,-0.0373,2.977
26.945403,3.2051,-0.1177,-0.0349,3.207
26.950928,3.3612,-0.2016,-0.1281,3.370
26.951119,3.5170,-0.2806,0.1086,3.530
26.956260,3.6320,-0.2039,-0.2452,3.646
26.960700,3.8308,-0.2517,-0.0132,3.839
26.965951,4.0223,-0.3113,-0.0945,4.035
